id,name,introduction,country
204,브릴리,"바닐라, 건과일, 견과류, 크림 브륄레, 누룽지 사탕 등의 향미가 두드러집니다. 매일 먹어도 질리지 않는 마치 밥같은 커피로 누가 마셔도 좋습니다.",['미나스']
1119,아몬드 블렌딩,은은하고 고소한 풍미와 견과류의 부드러움으로 커피의 온화함을 느낄 수 있는 블렌딩입니다.,"['콜롬비아', '브라질', '과테말라']"
4766,에티오피아 딤투 테로 내츄럴,"에티오피아 특유의 자스민향과
복숭아의 산미 블루베리의 플레이버를 가지고 있습니다.",['에티오피아']
3643,에티오피아 시다모 문타샤,"에티오피아 시다모 물루게타 문탸샤 네츄럴 원두로
새콤 달콤한 과일의 단맛을 느끼실 수 있는
COE 1 위 농장의 원두 입니다.
미디움 라이트 로스팅 된 곰네의 베스트 싱글 원두를 즐겨 보세요.",['시다모']
36,도화 블렌드,"다크초콜릿 속에 말린 과일의 진한 단맛과 은은한 꽃향기가 남습니다.
레드와인을 닮아 밸런스가 좋아요.","['콜롬비아', '에티오피아', '과테말라']"
3433,데일리블렌드,"스모키한 다크초콜릿을 느낄 수 있어요.
절제 된 산미와 고급스러운 풍미가 좋아요.","['과테말라', '인도', '브라질']"
8,파나마 코토와 돈케이,파나마 보케테 지역에 위치한 코토와 돈 케이 농장은 카투라 품종만 주력으로 생산 합니다.,['보케테']
4684,제우스 블렌딩,"허브 및 꽃의 편안한 산미와 밀크 초콜릿을 먹는 듯한 부드러운 달콤함을 주며 깔끔한 여운으로 복합적인 향미가 일관되게 유지됩니다.

★컵노트 : 자몽 , 브라운슈가 , 아몬드 , 초콜릿

※에스프레소 뿐만 아니라 각종 브루잉 도구까지 다양한 방식으로 즐길 수 있는 커피입니다.","['브라질', '온두라스', '콜롬비아']"
3244,클래식 실버 블렌드,"캐러멜의 부드러움 뒤로 구운 견과류의 여운이 좋은 원두입니다. 어느 하나 모나지 않고 그 안에 담기 향미들간에 조화가 상당히 뛰어나 아메리카노, 라떼 등 전전후로 사용하기 좋은 원두입니다.","['브라질', '콜롬비아', '온두라스', '과테말라']"
3068,아게다 블렌딩,"산미 있는 커피를 만들기 위해 블렌딩한 원두입니다. 열대 과일의 단 맛, 베리류의 산미가 매력적인 원두로 달콤하고 상큼한 맛의 블렌딩을 원하시는 분들께 추천드립니다.
(사용량에 따라 가격은 상이하니 연락 주시기 바랍니다.)","['케냐', '콜롬비아', '브라질']"
3608,명지바람,"고소한 향미와 은은한 상큼함의 적절한 조화로
부드러운 목넘김이 특징이며
아메리카노로 부담없이 즐기기 좋습니다.","['에티오피아', '브라질', '콜롬비아']"
3591,케냐 AA TOP 키린야가 카리아,"짙고 묵직한 단맛과, 자몽의 향미",['키린야가']
113,빈야도르 블렌드,"부드러운 촉감과 은은한 산미가 인상적인 블렌드입니다. 복합적인 과일향과 기분좋은 산미, 부드러운 단맛의 조화를 느껴보세요.","['콜롬비아', '에티오피아']"
3617,투게더 블렌드,"자연과 우리 모두에게 조금이라도 보탬이 될 수 있는 가치있는 소비를 위해 커피 재배 환경에서 조금이라도 환경오염을 줄일 수 있도록 유기농법을 적용하거나 가공 과정에서 발생하는 폐수를 재활용 하여 다시 사용 하고 더 좋은 품질을 생산하기 위해 엄격한 분류 및 요구사항을 따라 생산한 커피만을 사용합니다
고급 초콜렛같은 맛과 텍스쳐가 느껴집니다
길게 남는 고소한 견과류의 여운과 바디감이 좋습니다","['과테말라', '콜롬비아', '브라질', '인도']"
3151,길들인다,"볶은 견과류의 폭발하는 고소함과 묵직한 바디감,
초콜렛의 쌉싸름한 달콤함이 길게 지속됩니다","['브라질', '브라질']"
1495,디카프 브라질 NY2/3 mountain water,전체적으로 구수하고 달콤하며 밸런스가 좋은 디카페인 커피입니다.,['브라질']
223,웨이브온 블렌드,견과류의 고소한 단맛과 은은하게 퍼지는 산미로 밸런스가 좋은 커피입니다. 라떼와도 잘 어울려요.,"['과테말라', '브라질', '에티오피아']"
74,BACS 다크 블렌드,"과테말라, 콜롬비아, 에티오피아를 배합한 박스프레소의 기본 블렌드 커피입니다.

강하지 않은 산미와 묵직한 바디감, 깔끔한 뒷맛과 기분 좋은 애프터테이스트를 가졌습니다.

BACS에서 제공하는 가장 대중적인 블렌드 중 하나입니다.","['에티오피아', '콜롬비아', '과테말라']"
3909,타이거릴리,디카페인 하우스 블렌드,['리브레']
146,안목블렌드,"보사노바의 아메리카노에 사용되는 보사노바 대표 블렌드입니다. 은은한 오렌지의 산미와 크리미한 질감이 특징입니다. 단 맛이 잘 어우러진 밸런스가 좋은 블렌드커피로, 대중적인 아메리카노 추출에 적합한 원두입니다.","['과테말라', '에티오피아', '코스타리카']"
3391,커튼콜,"화사한 꽃과 과일의 향미, 캔디의 달콤한 단맛이 느껴져요.","['에티오피아', '온두라스']"
1341,R 블렌드,밸런스에 초점을 맞춘 중배전의 블렌딩 원두입니다. 달달한 꿀과 캐러멜스러운 단맛에 꽃 향이 맴도는 은은한 산미가 매력적입니다.,"['과테말라', '브라질', '에티오피아']"
3910,조바티 클래식 블렌드,"조바티커피의 대표 에스프레소 블렌딩 ""jobatti classic""
미디움 다크로스팅.
에스프레소의 본연의 진한 풍부한 바디감으로
깔끔한 아메리카노와 고소한라떼에서 극적인 강점을 지닌 원두입니다. 고객이 극찬한 기본에 충실한 블렌딩 원두입니다.
특히 이태리 클래식 에스프레소 구연을 목적으로 만든 블렌딩인 만큼 요즈음 유행하는 에스프레소바 메뉴에서도 Variation 메뉴 강점이 발휘합니다.","['과테말라', '코스타리카', '니카라과']"
4870,케냐 가탕가리리 AA,자몽과 청사과 같은 산미에 카라멜의 진한 단맛이 특징입니다.,['케냐']
219,66도 블렌드,처음 마셨을 때 밀크 초콜릿의 뉘앙스와 끝에 남는 상큼함이 깔끔하게 잡아주는 블랜딩. 적당한 바디감과 감귤같은 산미가 잘 어우러져 여운이 긴 것이 특징이며 산미를 싫어하시는 분들도 쉽게 접하기 좋은 매력적인 커피입니다.,"['과테말라', '콜롬비아', '에티오피아']"
3487,피크 블렌드,크림같은 질감과 견과류의 고소함과 다크초콜릿의 달콤 쌉싸름함,"['Santa', 'Supremo', 'SHB', 'Wahana', 'Kua']"
292,허클베리,"상큼한 커피를 좋아한다면 적절한 선택이 될 거에요.
커피 하면 떠오르는 맛에 상큼한 개성이 더해져
특별한 커피 한 잔을 마시는 기분을 느껴보세요!","['과테말라', '콜롬비아', '에티오피아']"
3801,모리 케피어 로부스타 TR4,"밀크초콜릿, 당밀, 황설탕",['잘라이']
3588,다크브릭스 블렌드,"진한 풍미가 느껴지는 미디엄다크로스팅 커피로,

마치 중후한 중년남성을 표현한듯한 맛으로, 구운 견과의 고소함과 함께 느껴지는 시가의 풍미와 묵직한 목넘김으로, 입안의 피니쉬까지 긴 여운을 가진 커피입니다.

별다방과 같은 맛이나, 고소하고 커피 특유의 쓴 맛을 좋아하시는 고객들에게 세팅하기 좋은 커피입니다.","['인도', '에티오피아', '브라질']"
1296,콜롬비아 디카페인,"산뜻한 건과일 플레이버 뒤로 이어지는 토피넛과 코코아의 달콤함으로, 안정된 밸런스를 가진 디카페인 커피입니다.",['후일라']
1120,다크초코 블렌딩,중후한 무게감을 가지면서 레드와인의 짙은 풍미가 살아있어 많은 분들께 사랑받는 블렌딩입니다.,"['콜롬비아', '과테말라', '코스타리카']"
1089,마르께,아몬드의 고소함과 밀크초콜릿의 부드러운 단맛,"['브라질', '콜롬비아', '에티오피아']"
3040,시에나,"루비아의 시에나(Sienna)
Sienna는 황갈색의 천연염료의 색입니다.
치장되지 않은 가장 순수한 커피와도 같은 색을 지닌 시에나는 오직 스페셜티만을 사용하여, 고급스러운 풍미와 풍부한 단맛, 초콜릿의 스윗 & 비터니스와 함께 부드러운 텍스쳐를 가진 커피 입니다.
18g의 커피만을 사용하여, 16oz까지 충분한 농도와 풍미를 표현해 낼 수 있습니다.","['단', '  라 플라타', '세뇨르지또']"
3586,디카페인 스프링 블렌드,"CUSP의 자신있는 아프리칸 디카페인 블렌딩 커피로서,

딸기의 기분좋은 베리류향과 함께 은은하게 퍼지는 꽃향에 새콤 달콤 레몬과 꿀향이 함께, 디카페인 커피도 향긋할 수 있다는 걸 느낄 수 있는 블렌딩 커피입니다.

마치 일반 아프리카 커피처럼 향긋함과 산미가 살아있어, 디카페인 커피 중에서 산미있는 커피를 원하시는 분들에게 세팅하기 좋은 커피입니다.","['에티오피아', '에티오피아']"
4790,아시아 블랜드,"고소함의 대명사 베트남과 인도의 만남
가성비 좋으며, 사무실에서든 매장에서든 커피를 즐기실수 있습니다.","['인도', '베트남']"
3141,블랙 블렌드,흑맥주를 마시는 듯한 쌉싸름함과 뒤에 올라오는 단 여운,"['케냐', '케냐', '브라질', '과테말라', '콜롬비아']"
4730,알파 블렌드,"견과류의 고소함과 흑설탕, 다크초콜릿을 함께 먹는듯한
단맛을 느낄수 있는 블렌딩","['브라질', '베트남']"
4331,반월 블렌드,"스페셜티커피는 약배전만 있는게 아닌,
강배전 고유의 풍미와 좋은 생두의 향과 맛을 살린 블렌드
바닐라 같은 질감과, 달콤한 여운이 특징입니다.","['콜롬비아', '에티오피아', '케냐']"
3616,스페셜티 블렌드,"달달한 복숭아와 오렌지가 연상됩니다
은은한 꽃향기의 여운이 느껴집니다","['에티오피아', '에티오피아']"
3223,브라질 산타루시아,견과류의 고소함과 달콤한 밸런스가 특징인 원두,['브라질']
1723,에티오피아 시다마 파피초 내추럴,"장미꽃 향기, 풍부한 열대 과일의 맛과 향이 크리미하게 입안에서 느껴집니다.
네추럴 특유의 과한 발효향이 없고 부드럽습니다.",['시다마']
3176,콜롬비아 아마티보 로꼬시리즈 카리베,"카리베는 과일추출물을 사용하여 맥주 발효조에서 더블 무산소 과정을 거친 후 워시드 프로세스로 마무리한 커피입니다.
키위, 메론 같은 과일톤과 함께 리치의 진한 단맛을 지녔습니다.
잘 익은 체리를 선별해 세척한 뒤 72시간 무산소 발효를 진행합니다. 이후 체리를 디펄핑한 후 탄소침용을 120시간 동안 반영합니다. 이 과정은 스테인리스 맥주 발효조에서 진행되며, 24시간이 지난 시점에 mosto, yeast 그리고 파인애플과 키위주스를 추가해 총 96시간 같이 발효합니다.",['안티오키아']
1040,그 해 겨울,"은은한 산미, 헤이즐넛, 초콜릿의 단맛 등 복합적인 향과 좋은 밸런스를 지닌 커피입니다.","['코스타리카', '과테말라', '에티오피아']"
4841,온두라스 COE#10 아구아 둘세 게이샤 워시드,"쟈스민, 라즈베리, 쥬시, 클린",['산타바바라']
4427,파푸아뉴기니 AA 쿠아 블루마운틴 풀리워시드,"세계 3대 커피인 자메이카 블루마운틴 원종을 파푸아뉴기니 쿠아 마운틴의 1,400m 고지에서 재배한 AA 쿠아 블루마운틴은 국내에 많이 들어오지 않는 파푸아뉴기니 최고 등급인 더블 A 등급의 스페셜티입니다.
블루마운틴 특유의 밸런스와 깔끔하면서도 고소하고 단맛이 충분히 받쳐주는 최고 수준의 커피입니다.
컵노트: 무화과, 밀크초콜릿, 브라운슈가",['고로카']
3563,비터스윗,"카카오와 견과류의 향미
묵직한 바디감을 강조한 블렌드","['과테말라', '인도', '인도']"
41,골든에라,"늘 편하게 마실 수 있는 언더프레셔 시그니쳐 블렌드 입니다.

원두 자체의 풍부한 단맛을 중심으로 체리캔디의 향미와 균형감있는 바디가 특징입니다.","['콜롬비아', '에티오피아', '코스타리카']"
3526,핸디엄 밸런스 원두 아로마 5kg,"- 주문 일자 기준 익일 로스팅 진행하여 출고 드립니다 5일 이상 디개싱 과정 진행 후 사용하시면 더욱 맛있게 드실 수 있습니다.
- 10년 간의 데이터 분석을 통해 검증된 3가지 밸런스 포인트를 살린 블렌드 원두입니다.
- 균형잡힌 맛과 화사한 향이 돋보이는 아로마 블렌드
- 화사한 중남미 원두와 아프리카 원두의 조합으로 향을 중시하는 따뜻한 아메리카노 메뉴로 추천해요!
- 쉬운 세팅법으로 유지하는 편차 없는 맛과 향","['에티오피아', '콜롬비아']"
4061,에티오피아 카욘 마운틴 내추럴,"자스민의 플로럴함
라즈베리의 산미
사탕같은 단맛",['에티오피아']
3005,꼬수운돌솥밥 블렌딩,"꼬수운 돌솥밥은 백박집에서 나오는 돌솥밥을 모티브로 제작되었습니다.
쌉싸름한 단맛이 지배적으로, 확실하게 꼬수운 느낌이 잘 맞는커피로 특이점으로는 한가지 브라질 생두를 2가지
로스팅 포인트로 볶은 후 블렌딩을 한 점입니다.
강배전한 브라질에선 진한 쓴맛과 단맛이 중강배전 브라질에선 견과류의 고소함이 폭발적으로 표현됩니다.
땅콩같은 고소함은 은은하며 돌솥밥을 먹을때 그릇에 붙어있는 누룽지를 먹는듯한 꼬수운 쌉싸름함이 지배적이며
꼬수운돌솥밥의 가장 좋은점은 산미의 발현력이 매우 낮은편이라보니 다양한 추출환경에서 자신의 캐릭터가
무너지지않고 선명하게 잡혀있으며 강도의 차이만 있을뿐이라 안정적으로 꾸준한 맛을 유지됩니다.
고소함은 커피에서 사람들이 가장 좋아하는 맛 중 하나로
단순한 고소함에 로스팅이 더해져 매력 가득한 고소함 끝판왕입니다.",['브라질']
1706,에티오피아 모모라 내추럴 구지 G1,2000M 고지대에 위치한 모모라 농장은 비옥한 토양과 최적의 기후를 자랑합니다. 여기에 농부들의 열정과 기술력이 더해져서 최고의 모모라 커피가 생산됩니다. 뛰어난 과일 향미와 단맛이 인상적인 커피입니다.,['구지']
60,메이데이,"메이 데이(May Day)는 근로자의 노고를 위로하기 위한 휴일이라는 뜻으로 한 잔의 커피에 휴식 같은 존재가 되고자 만든 센터커피만의 특별한 시그니처 블렌드 입니다.

데일리 블렌드로 적합한 커피로 밸런스와 복합성에 중점을 둔 커피이며, 매일 마셔도 질리지 않는 커피로는 합리적인 가격의 블렌드 커피입니다.","['에티오피아', '콜롬비아', '과테말라']"
4546,콜롬비아 디에고 베르가라 자바 이스트 무산소발효 워시드,리치와 코코넛 같은 열대 과일에 민트를 첨가한 프룻 펀치 같은 상쾌달달한 맛의 커피예요.,['후일라']
3021,스타가이 블랜드,"부드러운 산미, 달콤한 후미, 헤이즐넛 초코","['과테말라', '에티오피아', '브라질']"
1118,안신단고 블렌딩,"안시고 고소한 단맛! 신맛을 줄이고, 고소함을 담았습니다.
고소한 맛을 좋아하시는 분들께 강력 추천하는 커피입니다.","['엘살바도르', '브라질']"
4153,화사한 빈도,"과일의 달콤함과 부드러운 산미가 조화로운 화사한 빈도입니다.
붉은 과실의 달콤함과 화사한 꽃의 향기로움이 입안을 감싸는 느낌을 경험 해 보세요.","['르완다', '콜롬비아', '탄자이나']"
4601,디카페인 브라질,"브라질 디카페인의 경우 미디움다크 로스팅으로
너트,피넛,브라운슈가,스위티,카라멜 등의 맛을 구현하였습니다.
디카페인은 쓰다는 편견을 없애고, 커피 본연의 고소함에 충실한 원두입니다.","['산토스', '상파울루']"
3552,케냐 가차타 AA,"상큼한 포도, 흑설탕의 달콤함과 어울려 은은한 향이 매력적인 커피입니다.","['가차타', '니에리']"
3039,다크 브라운,"루비아의 다크 브라운

루비아의 베스트 셀러인 다크 브라운은 고소한 견과류와 달콤한 초콜릿의 풍미, 크리미한 질감으로 모든 사람이 좋아하는 고소하고 진한 커피 입니다.
10온즈부터 22온즈(대용량)까지 18g 2샷만으로도 충분한 농도가 나오며, 디저트에도 절대 밀리지 않는 진하고 맛있는 커피 입니다.",['브라질']
4774,브라질 핀할 카티구아,무산소 발효를 통하여 브라질에서 쉽게 느낄 수 없던 파파야 / 말린 자두 / 청사과 같은 맛과 향이 매력적입니다.,['산 안토니오 도 앰파랍']
4799,Ethiopia Guji G1(에티오피아 구지 G1),"마그마커피의 싱글오리진 에티오피아 구지(G1)는
허브티 같은 은은한 아로마와 상큼한 과일향이 기분좋은 조화를 이룹니다.
마시고 나면 군더더기 없이 깔끔한 후미를 느껴보세요.
내추럴 프로세스 특유의 부드러운 단맛이 잘 느껴지는 에티오피아 구지는 와인을 입에 머금은 듯한 풍미를 느낄 수 있습니다.",['구지']
1204,이븐 블렌드,고소한 견과류와 묵직한 초콜릿 단맛이 느껴지는 커피로 여운이 길고 밸런스가 좋아요.,"['과테말라', '에티오피아', '콜롬비아', '브라질']"
3232,과테말라 파노라마,달콤하고 고소한 견과류의 맛과 향,['s']
3359,7:01AM ,"깨끗한 질감과 풍성한 단맛을 가진 제철의 커피를 조합하여
세심하게 다크로스팅해 다크초콜렛의 달콤 쌉싸름함과 고소한 견과류의 향미를 강조했습니다.

아메리카노는 물론 밀크 베리에이션으로도 좋습니다.","['콜롬비아', '인도', '과테말라']"
3984,스모키쿼츠 블렌드,"가성비 최고의 원두로 대중성의 요소를 모두 가진 커피입니다.
무게감 있는 바디감과 더불어 고소한 단맛이 전체적인 베이스를 이룹니다.","['브라질', '인도']"
282,잘자요 디카페인,"아직도 맛없는 디카페인 커피를 드시나요? 맛있는 디카페인 커피입니다!
다크초콜릿의 풍미와 묵직한 바디감을 느껴보세요.
* 강배전된 디카페인 특성상 오일이 많이 발생합니다.",['세하도']
3394,과테말라 디카페인,견과류의 고소함과 긴 여운이 있는 디카페인 커피입니다.,['안티구아']
4826,케냐 띠리쿠 AA 워시드,"이 커피는 붉은 장미를 연상시키는 꽃 향기가 은은하게 느껴집니다.
한 모금 마셨을 때 라즈베리와 체리의 새콤달콤함, 캐러멜 같은 단맛이 길게 이어지는 커피 입니다.",['니에리']
1105,디카페인 블렌드,"카페인은 안녕, 풍미와 향미는 그대로
화산 빙하의 깨끗한 물과 탄소필터를 활용해
카페인만 99.9% 제거하여, 커피 본연의 풍미와 향을
해치지 않은 마운틴 워터 프로세스의 디카페인 커피입니다.","['콜롬비아', '과테말라']"
4802,바흐 Bach,처음 한 모금에서 느껴지는 달콤 고소함에 이어 시간이 지나면 상큼하고 기분 좋은 산미가 느껴지는 크레센도 커피로스터스의 대표블렌드입니다. 데일리 커피로 추천해드립니다.,"['에티오피아', '코스타리카']"
3150,다크 클로,"맛있는 강배전 커피!
카라멜, 로스티드 피칸, 조린 흑설탕, 약간 스모키, 긴여운, 단단하고 묵직한 바디","['브라질', '과테말라']"
4736,"LIGHT,LIGHTER 에티오피아 하마쇼 내추럴","블루베리,망고스틴,버블검,보라색 과일이 연상되는 커피입니다.",['에티오피아']
1001,오버타임,"묵직하고 견고한 바디를 위해 미디엄 다크로 로스팅 했습니다. 말린 과일의 풍미와 부드러운 촉감과 균형감, 달콤한 초콜릿의 풍미로 마무리됩니다.","['브라질', '과테말라', '에티오피아']"
1201,간편한즉석밥 블렌딩,"간편한 즉석밥은 누가 만들어도 똑같은 맛을 내는 즉석밥을 모티브로 제작되었습니다.
일반적으로 커피맛에 대한 설명을할 때 쓴맛, 단맛, 신맛을 중심으로 설명하고 3가지 맛이 잘 섞인걸
벨런스가 좋은 커피라고 하는데 즉석밥은 벨런스가 아주 좋으며 특히 브라질의 밋밋하고 평범할 수 있는 고소함에 베트남의 강렬한 쓴맛이 더해져 맛을 풍부하게 하며 카카오,다크초콜렛을 먹는듯한 단맛과 향의 여운, 미세한 신맛의 감칠맛까지.
거기에 하나 더, 추출의 안정성을 높여서 누가 내리더라도 평균 이상의 맛을 내는것에 집중했습니다.
한 잔씩 정성껏 내리는 커피가 최고지만 카페, 탕비실, 회사같이 다수의 사람들이 정신없이 사용하는 곳에서
즉석밥은 누가 내려도 자신이 가지고 있는 맛을 잘 뽑아내는 안정적인 커피입니다.","['브라질', '베트남']"
3015,하우스블렌드,"브라질 커피의 달콤함 맛과 땅콩,아몬드류의 고소한 향이 좋은 커피입니다. 매일 실패없는 커피를 마시고 싶다면 하우스블랜드를 선택하세요.","['브라질', '에티오피아']"
1055,콜롬비아 디카페인,"사과잼과 탠저린의 향긋함과
부드러운 화이트 초콜릿의 풍미",['안티오키아']
3438,디카페인,"이산화탄소 초임계 방식으로 만든 디카페인 커피.
맛과 향 손실을 최소화 하였습니다.
디카페인 커피 중 단연 최고입니다.",['s']
3602,에티오피아 예가체프 게이샤 G1 내추럴,"첫 한모금에 상큼한 포도의 기분좋은 산미와 함께 화이트와인과 같은 깔끔한 느낌에 마지막 입안 가득 남는 꽃향기로 여운 짙은 커피로,
마치 봄날 만개한 벚꽃이 생각나는 기분좋은 산미의 커피입니다.
에티오피아 아리차 농장에서 생산되는 커피 중 가장 품질이 우수한 커피를 선별하여 정말 말 그대로 에티오피아스럽고 산미를 즐기시는 고객들을 위해 세팅하기 좋은 커피입니다.",['예가체프']
4737,콜롬비아 디카페인,과일에서 느껴질 듯한 향미와 더불어 가벼우면서 거칠지 않은 바디감이 특징입니다. 또한 단맛이 잘 어우러진 산미의 표현으로 구운 사과와 호박조청의 맛을 느끼실 수 있습니다.,['콜롬비아']
3836,시그니처블렌드 B,"[Signature Espresso][중강배전]

로컬커피로스터스의 시그니처블렌드이며, 스페셜티생두로 높은 클린컵, 부드러운 바디감, 고소한 아로마는 누구나 좋아할만한 커피입니다.

주거상권 또는 여성고객들이 많은 매장에서 만족도가 좋습니다.","['브라질', '괴템말라']"
3705,G'day Blend (좋은 하루의 시작),"편하게 데일리커피로써는 추천!
초콜릿, 구수함, 달고나의 단맛.
하루의 첫커피로써 제격입니다.","['브라질', '엘살바도르', '인도']"
2992,블렌드 캔디 그린,"리프커피의 시그니처 블렌드로 기분 좋은 산미와 달콤함을 느낄 수 있는 블렌드입니다.
꽃과 과일의 향이 풍부한 캔디 그린은 혀에 닿았을때 부드럽게 느껴지는 감귤류의 산미와 뒤에 따라오는 카라멜, 갈색설탕의 감칠나는 단맛의 균형이 매력적입니다.
깔끔한 향과 질감, 오래도록 입안을 맴도는 단맛의 여운은 마치 맛있는 사탕을 입안에 물고있는 것 같은 느낌입니다.
산미는 과하지 않아 편안하게 마실 수 있습니다.","['예가체프', '콜롬비아', '과테말라']"
1473,초콜릿 블렌드,"이름처럼 초콜릿, 카카오닙스의 향이 특징적이며 긴 단맛이 애프터로 남는것이 매력적입니다.","['브라질', '콜롬비아', '인도']"
4428,인도네시아 만델링 G1 트리플픽,"인도네시아 만델링 트리플 픽 G1 커피는 산지에서 세 번에 걸친 핸드피킹을 통해 품질을 높였으며, 인도네시아 길링바사 프로세스 특유의 단맛과 강한 바디감, 스모키한 향을 간직한 커피입니다. 국내에서는 별다방 커피를 떠올릴 수 있는 진한 커피이며, 산미가 거의 느껴지지 않습니다.

컵노트: 당밀, 다크초콜릿, 시가",['아체']
1331,와이칸 다크,"다크초콜릿, 블랙체리, 솔티드카라멜의 쌉쌀하고 단 맛이 일품이며 뒷 여운이 깔끔해요.",['웨웨테낭고']
3903,러스트 블렌딩,"실키한 바디감과 단맛을 가진 브라질과 묵직한 바디감과 고소한 단맛, 긴 여운을 가진 베트남 커피가 어우러져 우유와의 캐미가 아주 좋은 원두입니다.","['브라질', '베트남']"
3507,L1,"단맛과 다양한 향, 기분좋은 산미가 가득한 블렌드 입니다. 과하지않은 산미가 부담을 줄여주고 식을수록 나타나는 바디감이 매력적인 커피입니다.","['에티오피아', '코스타리카']"
1002,호이스트,"커피가 가지고 있는 본연의 풍미를 최대한 살리기 위해 미디엄 로스팅 했습니다. 잘 익은 과일의 다채롭고 산뜻한 풍미, 시럽과 같은 촉감을 가진 깨끗한 커피입니다.","['온두라스', '에티오피아', '에티오피아']"
19,필베러,"자두, 복숭아에서 느껴지는 달콤한 산미와 갈색설탕 단맛으로 밸런스가 굉장히 좋은, 베러로스팅랩의 인기 블렌드입니다. 블렌드명처럼 드셔보시면 기분이 좋아질 것 입니다.","['에티오피아', '콜롬비아', '브라질']"
4695,에티오피아 블렌드,"은은한 꽃 향과 과일의 향미가 느껴지는 우아한 커피
산미있는 커피를 찾으시는 손님을 위한 원두
아메리카노용 원두","['에티오피아', '과테말라', '콜롬비아']"
1342,F 블렌드,"단맛과 풍미에 중점을 둔 중강배전의 블렌딩 원두입니다. 견과류의 고소함과 캐러멜, 사탕, 다크초콜릿의 단맛, 후미의 쌉싸름함까지 복합적인 단맛을 가진 것이 특징입니다.","['브라질', '콜롬비아']"
